2015-11-26,1.0110,1.0110,0%,开放申购,开放赎回
2015-11-27,1.0090,1.0090,-0.20%,开放申购,开放赎回
2015-11-30,1.0080,1.0080,-0.10%,开放申购,开放赎回
2015-12-01,1.0060,1.0060,-0.20%,开放申购,开放赎回
2015-12-02,1.0050,1.0050,-0.10%,开放申购,开放赎回
2015-12-03,1.0060,1.0060,0.10%,开放申购,开放赎回
2015-12-04,1.0050,1.0050,-0.10%,开放申购,开放赎回
2015-12-07,1.0060,1.0060,0.10%,开放申购,开放赎回
2015-12-08,1.0050,1.0050,-0.10%,开放申购,开放赎回
2015-12-09,1.0050,1.0050,0.00%,开放申购,开放赎回
2015-12-10,1.0040,1.0040,-0.10%,开放申购,开放赎回
2015-12-11,1.0030,1.0030,-0.10%,开放申购,开放赎回
2015-12-14,1.0040,1.0040,0.10%,开放申购,开放赎回
2015-12-15,1.0050,1.0050,0.10%,开放申购,开放赎回
2015-12-16,1.0070,1.0070,0.20%,开放申购,开放赎回
2015-12-17,1.0090,1.0090,0.20%,开放申购,开放赎回
2015-12-18,1.0090,1.0090,0.00%,开放申购,开放赎回
2015-12-21,1.0090,1.0090,0.00%,开放申购,开放赎回
2015-12-22,1.0100,1.0100,0.10%,开放申购,开放赎回
2015-12-23,1.0080,1.0080,-0.20%,开放申购,开放赎回
2015-12-24,1.0090,1.0090,0.10%,开放申购,开放赎回
2015-12-25,1.0100,1.0100,0.10%,开放申购,开放赎回
2015-12-28,1.0100,1.0100,0.00%,开放申购,开放赎回
2015-12-29,1.0100,1.0100,0.00%,开放申购,开放赎回
2015-12-30,1.0110,1.0110,0.10%,开放申购,开放赎回
2015-12-31,1.0110,1.0110,0.00%,开放申购,开放赎回
2016-01-04,1.0090,1.0090,-0.20%,开放申购,开放赎回
2016-01-05,1.0070,1.0070,-0.20%,开放申购,开放赎回
2016-01-06,1.0080,1.0080,0.10%,开放申购,开放赎回
2016-01-07,1.0040,1.0040,-0.40%,开放申购,开放赎回
2016-01-08,1.0020,1.0020,-0.20%,开放申购,开放赎回
2016-01-11,1.0000,1.0000,-0.20%,开放申购,开放赎回
2016-01-12,0.9990,0.9990,-0.10%,开放申购,开放赎回
2016-01-13,0.9970,0.9970,-0.20%,开放申购,开放赎回
2016-01-14,0.9990,0.9990,0.20%,开放申购,开放赎回
2016-01-15,0.9980,0.9980,-0.10%,开放申购,开放赎回
2016-01-18,0.9990,0.9990,0.10%,开放申购,开放赎回
2016-01-19,1.0010,1.0010,0.20%,开放申购,开放赎回
2016-01-20,1.0020,1.0020,0.10%,开放申购,开放赎回
2016-01-21,0.9990,0.9990,-0.30%,开放申购,开放赎回
2016-01-22,1.0000,1.0000,0.10%,开放申购,开放赎回
2016-01-25,1.0000,1.0000,0.00%,开放申购,开放赎回
2016-01-26,0.9960,0.9960,-0.40%,开放申购,开放赎回
2016-01-27,0.9970,0.9970,0.10%,开放申购,开放赎回
2016-01-28,0.9950,0.9950,-0.20%,开放申购,开放赎回
2016-01-29,0.9970,0.9970,0.20%,开放申购,开放赎回
2016-02-01,0.9960,0.9960,-0.10%,开放申购,开放赎回
2016-02-02,0.9980,0.9980,0.20%,开放申购,开放赎回
2016-02-03,1.0000,1.0000,0.20%,开放申购,开放赎回
2016-02-04,1.0020,1.0020,0.20%,开放申购,开放赎回
2016-02-05,1.0020,1.0020,0.00%,开放申购,开放赎回
2016-02-15,1.0020,1.0020,0.00%,开放申购,开放赎回
2016-02-16,1.0040,1.0040,0.20%,开放申购,开放赎回
2016-02-17,1.0040,1.0040,0.00%,开放申购,开放赎回
2016-02-18,1.0030,1.0030,-0.10%,开放申购,开放赎回
2016-02-19,1.0040,1.0040,0.10%,开放申购,开放赎回
2016-02-22,1.0040,1.0040,0.00%,开放申购,开放赎回
2016-02-23,1.0020,1.0020,-0.20%,开放申购,开放赎回
2016-02-24,1.0010,1.0010,-0.10%,开放申购,开放赎回
2016-02-25,0.9980,0.9980,-0.30%,开放申购,开放赎回
2016-02-26,0.9970,0.9970,-0.10%,开放申购,开放赎回
2016-02-29,0.9940,0.9940,-0.30%,开放申购,开放赎回
2016-03-01,0.9940,0.9940,0.00%,开放申购,开放赎回
2016-03-02,0.9960,0.9960,0.20%,开放申购,开放赎回
2016-03-03,0.9960,0.9960,0.00%,开放申购,开放赎回
2016-03-04,0.9930,0.9930,-0.30%,开放申购,开放赎回
2016-03-07,0.9940,0.9940,0.10%,开放申购,开放赎回
2016-03-08,0.9960,0.9960,0.20%,开放申购,开放赎回
2016-03-09,0.9970,0.9970,0.10%,开放申购,开放赎回
2016-03-10,0.9950,0.9950,-0.20%,开放申购,开放赎回
2016-03-11,0.9960,0.9960,0.10%,开放申购,开放赎回
2016-03-14,0.9990,0.9990,0.30%,开放申购,开放赎回
2016-03-15,0.9980,0.9980,-0.10%,开放申购,开放赎回
2016-03-16,0.9990,0.9990,0.10%,开放申购,开放赎回
2016-03-17,1.0010,1.0010,0.20%,开放申购,开放赎回
2016-03-18,1.0030,1.0030,0.20%,开放申购,开放赎回
2016-03-21,1.0040,1.0040,0.10%,开放申购,开放赎回
