2021-01-08,1.8980,1.8980,0%,开放申购,开放赎回
2021-01-11,1.8790,1.8790,-1.00%,开放申购,开放赎回
2021-01-12,1.9380,1.9380,3.14%,开放申购,开放赎回
2021-01-13,1.9120,1.9120,-1.34%,开放申购,开放赎回
2021-01-14,1.8900,1.8900,-1.15%,开放申购,开放赎回
2021-01-15,1.9060,1.9060,0.85%,开放申购,开放赎回
2021-01-18,1.9210,1.9210,0.79%,开放申购,开放赎回
2021-01-19,1.8800,1.8800,-2.13%,开放申购,开放赎回
2021-01-20,1.9000,1.9000,1.06%,开放申购,开放赎回
2021-01-21,1.9300,1.9300,1.58%,开放申购,开放赎回
2021-01-22,1.9570,1.9570,1.40%,开放申购,开放赎回
2021-01-25,1.9710,1.9710,0.72%,开放申购,开放赎回
2021-01-26,1.9250,1.9250,-2.33%,开放申购,开放赎回
2021-01-27,1.9590,1.9590,1.77%,开放申购,开放赎回
2021-01-28,1.9040,1.9040,-2.81%,开放申购,开放赎回
2021-01-29,1.8950,1.8950,-0.47%,开放申购,开放赎回
2021-02-01,1.8880,1.8880,-0.37%,开放申购,开放赎回
2021-02-02,1.9210,1.9210,1.75%,开放申购,开放赎回
2021-02-03,1.9410,1.9410,1.04%,开放申购,开放赎回
2021-02-04,1.9350,1.9350,-0.31%,开放申购,开放赎回
2021-02-05,1.9050,1.9050,-1.55%,开放申购,开放赎回
2021-02-08,1.9390,1.9390,1.78%,开放申购,开放赎回
2021-02-09,1.9880,1.9880,2.53%,开放申购,开放赎回
2021-02-10,1.9970,1.9970,0.45%,开放申购,开放赎回
2021-02-18,2.0150,2.0150,0.90%,开放申购,开放赎回
2021-02-19,2.0130,2.0130,-0.10%,开放申购,开放赎回
2021-02-22,1.9850,1.9850,-1.39%,开放申购,开放赎回
2021-02-23,1.9560,1.9560,-1.46%,开放申购,开放赎回
2021-02-24,1.9090,1.9090,-2.40%,开放申购,开放赎回
2021-02-25,1.8970,1.8970,-0.63%,开放申购,开放赎回
2021-02-26,1.8410,1.8410,-2.95%,开放申购,开放赎回
2021-03-01,1.8730,1.8730,1.74%,开放申购,开放赎回
2021-03-02,1.8430,1.8430,-1.60%,开放申购,开放赎回
2021-03-03,1.9020,1.9020,3.20%,开放申购,开放赎回
2021-03-04,1.8570,1.8570,-2.37%,开放申购,开放赎回
2021-03-05,1.8280,1.8280,-1.56%,开放申购,开放赎回
2021-03-08,1.7740,1.7740,-2.95%,开放申购,开放赎回
2021-03-09,1.7400,1.7400,-1.92%,开放申购,开放赎回
2021-03-10,1.7630,1.7630,1.32%,开放申购,开放赎回
2021-03-11,1.8020,1.8020,2.21%,开放申购,开放赎回
2021-03-12,1.8090,1.8090,0.39%,开放申购,开放赎回
2021-03-15,1.7890,1.7890,-1.11%,开放申购,开放赎回
2021-03-16,1.7930,1.7930,0.22%,开放申购,开放赎回
2021-03-17,1.8100,1.8100,0.95%,开放申购,开放赎回
2021-03-18,1.8150,1.8150,0.28%,开放申购,开放赎回
2021-03-19,1.7800,1.7800,-1.93%,开放申购,开放赎回
2021-03-22,1.7960,1.7960,0.90%,开放申购,开放赎回
2021-03-23,1.7610,1.7610,-1.95%,开放申购,开放赎回
2021-03-24,1.7160,1.7160,-2.56%,开放申购,开放赎回
2021-03-25,1.7320,1.7320,0.93%,开放申购,开放赎回
2021-03-26,1.7720,1.7720,2.31%,开放申购,开放赎回
2021-03-29,1.7770,1.7770,0.28%,开放申购,开放赎回
2021-03-30,1.7780,1.7780,0.06%,开放申购,开放赎回
2021-03-31,1.7560,1.7560,-1.24%,开放申购,开放赎回
2021-04-01,1.7710,1.7710,0.85%,开放申购,开放赎回
2021-04-02,1.7700,1.7700,-0.06%,开放申购,开放赎回
2021-04-06,1.7710,1.7710,0.06%,开放申购,开放赎回
2021-04-07,1.7850,1.7850,0.79%,开放申购,开放赎回
