2014-03-11,1.0000,1.0000,0%,封闭期,封闭期
2014-03-12,1.0000,1.0000,0.00%,封闭期,封闭期
2014-03-13,1.0000,1.0000,0.00%,封闭期,封闭期
2014-03-14,1.0000,1.0000,0.00%,封闭期,封闭期
2014-03-17,1.0000,1.0000,0.00%,封闭期,封闭期
2014-03-21,1.0000,1.0000,0.00%,封闭期,封闭期
2014-03-28,1.0010,1.0010,0.10%,封闭期,封闭期
2014-04-04,1.0010,1.0010,0.00%,封闭期,封闭期
2014-04-11,1.0020,1.0020,0.10%,封闭期,封闭期
2014-04-18,1.0020,1.0020,0.00%,封闭期,封闭期
2014-04-25,1.0030,1.0030,0.10%,封闭期,封闭期
2014-04-30,1.0030,1.0030,0%,封闭期,封闭期
2014-05-09,1.0040,1.0040,0.10%,封闭期,封闭期
2014-05-16,1.0040,1.0040,0%,封闭期,封闭期
2014-05-23,1.0040,1.0040,0%,封闭期,封闭期
2014-05-30,1.0040,1.0040,0%,封闭期,封闭期
2014-06-06,1.0050,1.0050,0%,封闭期,封闭期
2014-06-09,1.0050,1.0050,0.00%,封闭期,封闭期
2014-06-10,1.0050,1.0050,0.00%,开放申购,开放赎回
2014-06-11,1.0050,1.0050,0.00%,开放申购,开放赎回
2014-06-12,1.0050,1.0050,0.00%,开放申购,开放赎回
2014-06-13,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2014-06-16,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2014-06-17,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2014-06-18,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2014-06-19,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2014-06-20,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2014-06-23,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2014-06-24,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2014-06-25,1.0050,1.0050,0.00%,限制大额申购,开放赎回
2014-06-26,1.0060,1.0060,0.10%,限制大额申购,开放赎回
2014-06-27,1.0060,1.0060,0.00%,限制大额申购,开放赎回
2014-06-30,1.0070,1.0070,0.10%,限制大额申购,开放赎回
2014-07-01,1.0070,1.0070,0.00%,限制大额申购,开放赎回
2014-07-02,1.0080,1.0080,0.10%,限制大额申购,开放赎回
2014-07-03,1.0080,1.0080,0.00%,限制大额申购,开放赎回
2014-07-04,1.0090,1.0090,0.10%,限制大额申购,开放赎回
2014-07-07,1.0090,1.0090,0.00%,限制大额申购,开放赎回
2014-07-08,1.0100,1.0100,0.10%,限制大额申购,开放赎回
2014-07-09,1.0100,1.0100,0.00%,限制大额申购,开放赎回
2014-07-10,1.0100,1.0100,0.00%,限制大额申购,开放赎回
2014-07-11,1.0100,1.0100,0.00%,限制大额申购,开放赎回
2014-07-14,1.0110,1.0110,0.10%,限制大额申购,开放赎回
2014-07-15,1.0110,1.0110,0.00%,限制大额申购,开放赎回
2014-07-16,1.0110,1.0110,0.00%,限制大额申购,开放赎回
2014-07-17,1.0110,1.0110,0.00%,限制大额申购,开放赎回
2014-07-18,1.0110,1.0110,0.00%,限制大额申购,开放赎回
2014-07-21,1.0110,1.0110,0.00%,限制大额申购,开放赎回
2014-07-22,1.0110,1.0110,0.00%,限制大额申购,开放赎回
2014-07-23,1.0120,1.0120,0.10%,限制大额申购,开放赎回
2014-07-24,1.0120,1.0120,0.00%,限制大额申购,开放赎回
2014-07-25,1.0120,1.0120,0.00%,限制大额申购,开放赎回
2014-07-28,1.0130,1.0130,0.10%,限制大额申购,开放赎回
